org_id	remap_id	freebase_id
2171	1979	null
2172	1980	null
2173	1981	null
2174	1982	null
2175	1983	null
2176	1984	null
2177	1985	null
2178	1986	null
2179	1987	null
2180	1988	null
2181	1989	null
2182	1990	null
2183	1991	null
2184	1992	null
2185	1993	null
2186	1994	null
2187	1995	null
2188	1996	null
2189	1997	null
2190	1998	null
2191	1999	null
2192	2000	null
2193	2001	null
2194	2002	null
2196	2003	null
2197	2004	null
2198	2005	null
2199	2006	null
2200	2007	null
2201	2008	null
2202	2009	null
2203	2010	null
2204	2011	null
2205	2012	null
2206	2013	null
2207	2014	null
2208	2015	null
2209	2016	null
2210	2017	null
2211	2018	null
2212	2019	null
2213	2020	null
2214	2021	null
2215	2022	null
2216	2023	null
2217	2024	null
2218	2025	null
2219	2026	null
2220	2027	null
2221	2028	null
2222	2029	null
2223	2030	null
2224	2031	null
2225	2032	null
2226	2033	null
2227	2034	null
2228	2035	null
2229	2036	null
2230	2037	null
2231	2038	null
2232	2039	null
2233	2040	null
2234	2041	null
2235	2042	null
2236	2043	null
2237	2044	null
2238	2045	null
2239	2046	null
2240	2047	null
2241	2048	null
2242	2049	null
2243	2050	null
2244	2051	null
2245	2052	null
2246	2053	null
2247	2054	null
2248	2055	null
2249	2056	null
2250	2057	null
2251	2058	null
2252	2059	null
2253	2060	null
2254	2061	null
2255	2062	null
2256	2063	null
2257	2064	null
2258	2065	null
2259	2066	null
2260	2067	null
2261	2068	null
2262	2069	null
2263	2070	null
2264	2071	null
2265	2072	null
2266	2073	null
2267	2074	null
2268	2075	null
2270	2076	null
2271	2077	null
2272	2078	null
2273	2079	null
2274	2080	null
2275	2081	null
2276	2082	null
2277	2083	null
2278	2084	null
2279	2085	null
2280	2086	null
2281	2087	null
2282	2088	null
2283	2089	null
2284	2090	null
2285	2091	null
2286	2092	null
2287	2093	null
2288	2094	null
2289	2095	null
2290	2096	null
2291	2097	null
2292	2098	null
2293	2099	null
2294	2100	null
2295	2101	null
2296	2102	null
2297	2103	null
2298	2104	null
2299	2105	null
2300	2106	null
2301	2107	null
2302	2108	null
2303	2109	null
2304	2110	null
2305	2111	null
2306	2112	null
2307	2113	null
2308	2114	null
2309	2115	null
2310	2116	null
2311	2117	null
2312	2118	null
2313	2119	null
2314	2120	null
2315	2121	null
2316	2122	null
2317	2123	null
2318	2124	null
2319	2125	null
2320	2126	null
2321	2127	null
2322	2128	null
2323	2129	null
2324	2130	null
2325	2131	null
2326	2132	null
2327	2133	null
2328	2134	null
2329	2135	null
2330	2136	null
2331	2137	null
2332	2138	null
2333	2139	null
2334	2140	null
2335	2141	null
2336	2142	null
2337	2143	null
2338	2144	null
2339	2145	null
2340	2146	null
2341	2147	null
2342	2148	null
2343	2149	null
2344	2150	null
2345	2151	null
2346	2152	null
2347	2153	null
2348	2154	null
2349	2155	null
2350	2156	null
2351	2157	null
2352	2158	null
2353	2159	null
2354	2160	null
2355	2161	null
2356	2162	null
2357	2163	null
2358	2164	null
2359	2165	null
2360	2166	null
2361	2167	null
2362	2168	null
2363	2169	null
2364	2170	null
2365	2171	null
2366	2172	null
2367	2173	null
2368	2174	null
2369	2175	null
2370	2176	null
2371	2177	null
2372	2178	null
2373	2179	null
2374	2180	null
2375	2181	null
2376	2182	null
2377	2183	null
2378	2184	null
2379	2185	null
2380	2186	null
2381	2187	null
2382	2188	null
2383	2189	null
2384	2190	null
2385	2191	null
2386	2192	null
2387	2193	null
2389	2194	null
2390	2195	null
2391	2196	null
2392	2197	null
2393	2198	null
2394	2199	null
2395	2200	null
2396	2201	null
2397	2202	null
2398	2203	null
2399	2204	null
2400	2205	null
2401	2206	null
2402	2207	null
2403	2208	null
2404	2209	null
2405	2210	null
2406	2211	null
2407	2212	null
2408	2213	null
2409	2214	null
2410	2215	null
2411	2216	null
2412	2217	null
2413	2218	null
2414	2219	null
2415	2220	null
2416	2221	null
2417	2222	null
2418	2223	null
2419	2224	null
2420	2225	null
2421	2226	null
2422	2227	null
2423	2228	null
2424	2229	null
2425	2230	null
2426	2231	null
2427	2232	null
2428	2233	null
2429	2234	null
2430	2235	null
2431	2236	null
2432	2237	null
2433	2238	null
2434	2239	null
2435	2240	null
2436	2241	null
2438	2242	null
2439	2243	null
2440	2244	null
2441	2245	null
2442	2246	null
2443	2247	null
2444	2248	null
2445	2249	null
2446	2250	null
2447	2251	null
2448	2252	null
2449	2253	null
2450	2254	null
2451	2255	null
2452	2256	null
2453	2257	null
2454	2258	null
2455	2259	null
2456	2260	null
2458	2261	null
2459	2262	null
2460	2263	null
2461	2264	null
2462	2265	null
2463	2266	null
2464	2267	null
2465	2268	null
2466	2269	null
2467	2270	null
2468	2271	null
2469	2272	null
2471	2273	null
2472	2274	null
2473	2275	null
2474	2276	null
2475	2277	null
2476	2278	null
2477	2279	null
2478	2280	null
2479	2281	null
2480	2282	null
2481	2283	null
2482	2284	null
2483	2285	null
2484	2286	null
2485	2287	null
2486	2288	null
2487	2289	null
2488	2290	null
2489	2291	null
2490	2292	null
2491	2293	null
2492	2294	null
2493	2295	null
2494	2296	null
2495	2297	null
2496	2298	null
2497	2299	null
2498	2300	null
2499	2301	null
2500	2302	null
2501	2303	null
2502	2304	null
2503	2305	null
2504	2306	null
2505	2307	null
2506	2308	null
2507	2309	null
2508	2310	null
2509	2311	null
2510	2312	null
2511	2313	null
2512	2314	null
2513	2315	null
2514	2316	null
2515	2317	null
2516	2318	null
2518	2319	null
2519	2320	null
2520	2321	null
2521	2322	null
2522	2323	null
2523	2324	null
2524	2325	null
2525	2326	null
2526	2327	null
2527	2328	null
2528	2329	null
2529	2330	null
2530	2331	null
2531	2332	null
2532	2333	null
2533	2334	null
2534	2335	null
2535	2336	null
2536	2337	null
2537	2338	null
2538	2339	null
2539	2340	null
2540	2341	null
2542	2342	null
2543	2343	null
2544	2344	null
2546	2345	null
2547	2346	null
2548	2347	null
2549	2348	null
2550	2349	null
2551	2350	null
2552	2351	null
2553	2352	null
2554	2353	null
2555	2354	null
2556	2355	null
2557	2356	null
2558	2357	null
2559	2358	null
2560	2359	null
2561	2360	null
2562	2361	null
2563	2362	null
2564	2363	null
2565	2364	null
2566	2365	null
2567	2366	null
2568	2367	null
2570	2368	null
2571	2369	null
2573	2370	null
2574	2371	null
2575	2372	null
2576	2373	null
2577	2374	null
2578	2375	null
2579	2376	null
2581	2377	null
2582	2378	null
2583	2379	null
2584	2380	null
2585	2381	null
2586	2382	null
2588	2383	null
2589	2384	null
2590	2385	null
2591	2386	null
2592	2387	null
2593	2388	null
2594	2389	null
2597	2390	null
2598	2391	null
2599	2392	null
2600	2393	null
2601	2394	null
2602	2395	null
2603	2396	null
2604	2397	null
2605	2398	null
2606	2399	null
2607	2400	null
2608	2401	null
2609	2402	null
2610	2403	null
2611	2404	null
2613	2405	null
2614	2406	null
2615	2407	null
2616	2408	null
2617	2409	null
2618	2410	null
2619	2411	null
2620	2412	null
2622	2413	null
2623	2414	null
2624	2415	null
2625	2416	null
2626	2417	null
2627	2418	null
2628	2419	null
2629	2420	null
2630	2421	null
2631	2422	null
2633	2423	null
2636	2424	null
2637	2425	null
2638	2426	null
2639	2427	null
2640	2428	null
2641	2429	null
2642	2430	null
2643	2431	null
2645	2432	null
2646	2433	null
2647	2434	null
2648	2435	null
2654	2436	null
2657	2437	null
2658	2438	null
2659	2439	null
2661	2440	null
2662	2441	null
2663	2442	null
2664	2443	null
2665	2444	null
2666	2445	null
2667	2446	null
2668	2447	null
2669	2448	null
2670	2449	null
2671	2450	null
2672	2451	null
2673	2452	null
2674	2453	null
2675	2454	null
2676	2455	null
2677	2456	null
2678	2457	null
2679	2458	null
2680	2459	null
2681	2460	null
2682	2461	null
2683	2462	null
2684	2463	null
2685	2464	null
2686	2465	null
2687	2466	null
2688	2467	null
2689	2468	null
2690	2469	null
2691	2470	null
2692	2471	null
2693	2472	null
2694	2473	null
2695	2474	null
2696	2475	null
2697	2476	null
2698	2477	null
2699	2478	null
2700	2479	null
2701	2480	null
2702	2481	null
2703	2482	null
2705	2483	null
2706	2484	null
2707	2485	null
2708	2486	null
2709	2487	null
2710	2488	null
2711	2489	null
2712	2490	null
2713	2491	null
2714	2492	null
2715	2493	null
2716	2494	null
2717	2495	null
2718	2496	null
2719	2497	null
2720	2498	null
2721	2499	null
2722	2500	null
2723	2501	null
2724	2502	null
2725	2503	null
2726	2504	null
2727	2505	null
2728	2506	null
2729	2507	null
2730	2508	null
2731	2509	null
2732	2510	null
2733	2511	null
2734	2512	null
2735	2513	null
2736	2514	null
2737	2515	null
2738	2516	null
2739	2517	null
2741	2518	null
2742	2519	null
2743	2520	null
2744	2521	null
2745	2522	null
2746	2523	null
2747	2524	null
2748	2525	null
2749	2526	null
2750	2527	null
2751	2528	null
2752	2529	null
2753	2530	null
2754	2531	null
2755	2532	null
2756	2533	null
2757	2534	null
2758	2535	null
2759	2536	null
2760	2537	null
2761	2538	null
2762	2539	null
2763	2540	null
2764	2541	null
2765	2542	null
2766	2543	null
2767	2544	null
2768	2545	null
2769	2546	null
2770	2547	null
2771	2548	null
2772	2549	null
2773	2550	null
2774	2551	null
2775	2552	null
2776	2553	null
2777	2554	null
2778	2555	null
2779	2556	null
2780	2557	null
2781	2558	null
2782	2559	null
2783	2560	null
2784	2561	null
2785	2562	null
2786	2563	null
2787	2564	null
2788	2565	null
2789	2566	null
2790	2567	null
2791	2568	null
2792	2569	null
2793	2570	null
2794	2571	null
2795	2572	null
2796	2573	null
2797	2574	null
2798	2575	null
2799	2576	null
2800	2577	null
2801	2578	null
2802	2579	null
2803	2580	null
2804	2581	null
2805	2582	null
2806	2583	null
2807	2584	null
2808	2585	null
2809	2586	null
2810	2587	null
2811	2588	null
2812	2589	null
2813	2590	null
2815	2591	null
2816	2592	null
2817	2593	null
2818	2594	null
2819	2595	null
2820	2596	null
2821	2597	null
2822	2598	null
2823	2599	null
2824	2600	null
2825	2601	null
2826	2602	null
2827	2603	null
2828	2604	null
2829	2605	null
2830	2606	null
2831	2607	null
2832	2608	null
2833	2609	null
2834	2610	null
2835	2611	null
2836	2612	null
2837	2613	null
2838	2614	null
2839	2615	null
2840	2616	null
2841	2617	null
2843	2618	null
2844	2619	null
2845	2620	null
2846	2621	null
2847	2622	null
2848	2623	null
2849	2624	null
2850	2625	null
2851	2626	null
2852	2627	null
2853	2628	null
2854	2629	null
2855	2630	null
2856	2631	null
2857	2632	null
2858	2633	null
2859	2634	null
2860	2635	null
2861	2636	null
2862	2637	null
2863	2638	null
2864	2639	null
2865	2640	null
2866	2641	null
2867	2642	null
2868	2643	null
2869	2644	null
2870	2645	null
2871	2646	null
2872	2647	null
2873	2648	null
2874	2649	null
2875	2650	null
2876	2651	null
2877	2652	null
2878	2653	null
2879	2654	null
2880	2655	null
2881	2656	null
2882	2657	null
2883	2658	null
2884	2659	null
2885	2660	null
2886	2661	null
2887	2662	null
2888	2663	null
2889	2664	null
2890	2665	null
2891	2666	null
2892	2667	null
2893	2668	null
2894	2669	null
2895	2670	null
2896	2671	null
2897	2672	null
2898	2673	null
2899	2674	null
2900	2675	null
2901	2676	null
2902	2677	null
2903	2678	null
2904	2679	null
2905	2680	null
2906	2681	null
2907	2682	null
2908	2683	null
2909	2684	null
2910	2685	null
2911	2686	null
2912	2687	null
2913	2688	null
2914	2689	null
2915	2690	null
2916	2691	null
2917	2692	null
2918	2693	null
2919	2694	null
2920	2695	null
2921	2696	null
2922	2697	null
2923	2698	null
2924	2699	null
2925	2700	null
2926	2701	null
2927	2702	null
2928	2703	null
2929	2704	null
2930	2705	null
2931	2706	null
2932	2707	null
2933	2708	null
2934	2709	null
2935	2710	null
2936	2711	null
2937	2712	null
2938	2713	null
2939	2714	null
2940	2715	null
2941	2716	null
2942	2717	null
2943	2718	null
2944	2719	null
2945	2720	null
2946	2721	null
2947	2722	null
2948	2723	null
2949	2724	null
2950	2725	null
2951	2726	null
2952	2727	null
2953	2728	null
2954	2729	null
2955	2730	null
2956	2731	null
2957	2732	null
2958	2733	null
2959	2734	null
2960	2735	null
2961	2736	null
2962	2737	null
2963	2738	null
2964	2739	null
2965	2740	null
2966	2741	null
2967	2742	null
2968	2743	null
2969	2744	null
2970	2745	null
2972	2746	null
2973	2747	null
2974	2748	null
2975	2749	null
2976	2750	null
2977	2751	null
2978	2752	null
2979	2753	null
2980	2754	null
2981	2755	null
2982	2756	null
2983	2757	null
2984	2758	null
2985	2759	null
2986	2760	null
2987	2761	null
2988	2762	null
2989	2763	null
2990	2764	null
2991	2765	null
2992	2766	null
2993	2767	null
2994	2768	null
2995	2769	null
2996	2770	null
2997	2771	null
2998	2772	null
2999	2773	null
3000	2774	null
3001	2775	null
3002	2776	null
3004	2777	null
3005	2778	null
3007	2779	null
3008	2780	null
3009	2781	null
3010	2782	null
3011	2783	null
3012	2784	null
3013	2785	null
3014	2786	null
3015	2787	null
3016	2788	null
3017	2789	null
3018	2790	null
3019	2791	null
3020	2792	null
3021	2793	null
3022	2794	null
3023	2795	null
3024	2796	null
3025	2797	null
3026	2798	null
3027	2799	null
3028	2800	null
3029	2801	null
3030	2802	null
3032	2803	null
3033	2804	null
3034	2805	null
3035	2806	null
3036	2807	null
3038	2808	null
3039	2809	null
3040	2810	null
3041	2811	null
3042	2812	null
3043	2813	null
3044	2814	null
3045	2815	null
3046	2816	null
3047	2817	null
3048	2818	null
3049	2819	null
3050	2820	null
3051	2821	null
3052	2822	null
3053	2823	null
3054	2824	null
3055	2825	null
3056	2826	null
3057	2827	null
3058	2828	null
3059	2829	null
3060	2830	null
3061	2831	null
3062	2832	null
3063	2833	null
3064	2834	null
3065	2835	null
3066	2836	null
3067	2837	null
3068	2838	null
3069	2839	null
3070	2840	null
3072	2841	null
3073	2842	null
3074	2843	null
3075	2844	null
3076	2845	null
3077	2846	null
3078	2847	null
3079	2848	null
3080	2849	null
3081	2850	null
3082	2851	null
3083	2852	null
3084	2853	null
3085	2854	null
3086	2855	null
3087	2856	null
3088	2857	null
3089	2858	null
3090	2859	null
3092	2860	null
3093	2861	null
3094	2862	null
3095	2863	null
3096	2864	null
3097	2865	null
3098	2866	null
3099	2867	null
3100	2868	null
3101	2869	null
3102	2870	null
3103	2871	null
3104	2872	null
3105	2873	null
3106	2874	null
3107	2875	null
3108	2876	null
3109	2877	null
3110	2878	null
3111	2879	null
3112	2880	null
3113	2881	null
3114	2882	null
3115	2883	null
3116	2884	null
3117	2885	null
3118	2886	null
3119	2887	null
3120	2888	null
3122	2889	null
3123	2890	null
3124	2891	null
3126	2892	null
3127	2893	null
3128	2894	null
3129	2895	null
3130	2896	null
3131	2897	null
3132	2898	null
3133	2899	null
3135	2900	null
3136	2901	null
3137	2902	null
3138	2903	null
3139	2904	null
3140	2905	null
3141	2906	null
3142	2907	null
3143	2908	null
3144	2909	null
3145	2910	null
3146	2911	null
3148	2912	null
3149	2913	null
3150	2914	null
3151	2915	null
3152	2916	null
3153	2917	null
3154	2918	null
3155	2919	null
3156	2920	null
3157	2921	null
3158	2922	null
3159	2923	null
3160	2924	null
3161	2925	null
3162	2926	null
3163	2927	null
3164	2928	null
3165	2929	null
3166	2930	null
3167	2931	null
3168	2932	null
3169	2933	null
3170	2934	null
3171	2935	null
3172	2936	null
3173	2937	null
3174	2938	null
3175	2939	null
3176	2940	null
3177	2941	null
3178	2942	null
3179	2943	null
3180	2944	null
3181	2945	null
3182	2946	null
3184	2947	null
3185	2948	null
3186	2949	null
3187	2950	null
3188	2951	null
3189	2952	null
3190	2953	null
3191	2954	null
3192	2955	null
3193	2956	null
3194	2957	null
3195	2958	null
3196	2959	null
3197	2960	null
3198	2961	null
3199	2962	null
3200	2963	null
3201	2964	null
3202	2965	null
3203	2966	null
3204	2967	null
3205	2968	null
3206	2969	null
3207	2970	null
3208	2971	null
3209	2972	null
3210	2973	null
3211	2974	null
3212	2975	null
3213	2976	null
3214	2977	null
3215	2978	null
3217	2979	null
3218	2980	null
3219	2981	null
3220	2982	null
3221	2983	null
3222	2984	null
3223	2985	null
3224	2986	null
3225	2987	null
3226	2988	null
3227	2989	null
3228	2990	null
3229	2991	null
3231	2992	null
3232	2993	null
3233	2994	null
3234	2995	null
3235	2996	null
3236	2997	null
3237	2998	null
3238	2999	null
3239	3000	null
3240	3001	null
3241	3002	null
3242	3003	null
3243	3004	null
3244	3005	null
3245	3006	null
3246	3007	null
3247	3008	null
3248	3009	null
3249	3010	null
3250	3011	null
3251	3012	null
3252	3013	null
3253	3014	null
3254	3015	null
3255	3016	null
3256	3017	null
3257	3018	null
3258	3019	null
3259	3020	null
3260	3021	null
3261	3022	null
3262	3023	null
3263	3024	null
3264	3025	null
3265	3026	null
3266	3027	null
3267	3028	null
3268	3029	null
3269	3030	null
3272	3031	null
3273	3032	null
3274	3033	null
3275	3034	null
3276	3035	null
3277	3036	null
3278	3037	null
3279	3038	null
3280	3039	null
3281	3040	null
3283	3041	null
3284	3042	null
3285	3043	null
3286	3044	null
3287	3045	null
3288	3046	null
3289	3047	null
3291	3048	null
3292	3049	null
3293	3050	null
3294	3051	null
3295	3052	null
3296	3053	null
3297	3054	null
3298	3055	null
3299	3056	null
3300	3057	null
3301	3058	null
3302	3059	null
3303	3060	null
3304	3061	null
3305	3062	null
3306	3063	null
3307	3064	null
3308	3065	null
3309	3066	null
3311	3067	null
3312	3068	null
3313	3069	null
3314	3070	null
3315	3071	null
3316	3072	null
3317	3073	null
3318	3074	null
3319	3075	null
3320	3076	null
3321	3077	null
3322	3078	null
3323	3079	null
3324	3080	null
3325	3081	null
3326	3082	null
3327	3083	null
3328	3084	null
3329	3085	null
3330	3086	null
3331	3087	null
3332	3088	null
3333	3089	null
3334	3090	null
3335	3091	null
3337	3092	null
3338	3093	null
3339	3094	null
3340	3095	null
3341	3096	null
3342	3097	null
3343	3098	null
3344	3099	null
3345	3100	null
3346	3101	null
3347	3102	null
3348	3103	null
3349	3104	null
3350	3105	null
3351	3106	null
3352	3107	null
3353	3108	null
3355	3109	null
3356	3110	null
3357	3111	null
3358	3112	null
3359	3113	null
3360	3114	null
3362	3115	null
3363	3116	null
3364	3117	null
3365	3118	null
3366	3119	null
3367	3120	null
3369	3121	null
3371	3122	null
3376	3123	null
3377	3124	null
3378	3125	null
3379	3126	null
3381	3127	null
3382	3128	null
3384	3129	null
3386	3130	null
3387	3131	null
3388	3132	null
3390	3133	null
3391	3134	null
3392	3135	null
3394	3136	null
3395	3137	null
3396	3138	null
3397	3139	null
3398	3140	null
3399	3141	null
3401	3142	null
3402	3143	null
3403	3144	null
3406	3145	null
3410	3146	null
3411	3147	null
3412	3148	null
3416	3149	null
3417	3150	null
3419	3151	null
3422	3152	null
3425	3153	null
3426	3154	null
3437	3155	null
3438	3156	null
3439	3157	null
3440	3158	null
3441	3159	null
3442	3160	null
3443	3161	null
3444	3162	null
3445	3163	null
3446	3164	null
3447	3165	null
3448	3166	null
3449	3167	null
3450	3168	null
3452	3169	null
3454	3170	null
3455	3171	null
3456	3172	null
3457	3173	null
3458	3174	null
3459	3175	null
3460	3176	null
3461	3177	null
3462	3178	null
3463	3179	null
3464	3180	null
3465	3181	null
3466	3182	null
3467	3183	null
3468	3184	null
3469	3185	null
3470	3186	null
3471	3187	null
3472	3188	null
3473	3189	null
3474	3190	null
3475	3191	null
3476	3192	null
3477	3193	null
3478	3194	null
3479	3195	null
3480	3196	null
3481	3197	null
3482	3198	null
3483	3199	null
3484	3200	null
3485	3201	null
3486	3202	null
3487	3203	null
3488	3204	null
3489	3205	null
3490	3206	null
3491	3207	null
3492	3208	null
3493	3209	null
3494	3210	null
3495	3211	null
3496	3212	null
3497	3213	null
3498	3214	null
3499	3215	null
3500	3216	null
3501	3217	null
3502	3218	null
3503	3219	null
3504	3220	null
3505	3221	null
3506	3222	null
3507	3223	null
3508	3224	null
3509	3225	null
3510	3226	null
3511	3227	null
3512	3228	null
3513	3229	null
3514	3230	null
3515	3231	null
3516	3232	null
3517	3233	null
3518	3234	null
3519	3235	null
3520	3236	null
3521	3237	null
3522	3238	null
3523	3239	null
3524	3240	null
3525	3241	null
3526	3242	null
3527	3243	null
3528	3244	null
3529	3245	null
3530	3246	null
3531	3247	null
3532	3248	null
3533	3249	null
3534	3250	null
3535	3251	null
3536	3252	null
3537	3253	null
3538	3254	null
3539	3255	null
3540	3256	null
3541	3257	null
3542	3258	null
3543	3259	null
3544	3260	null
3545	3261	null
3546	3262	null
3547	3263	null
3548	3264	null
3549	3265	null
3550	3266	null
3551	3267	null
3552	3268	null
3553	3269	null
3554	3270	null
3555	3271	null
3556	3272	null
3557	3273	null
3558	3274	null
3559	3275	null
3560	3276	null
3561	3277	null
3562	3278	null
3563	3279	null
3564	3280	null
3565	3281	null
3566	3282	null
3567	3283	null
3568	3284	null
3569	3285	null
3571	3286	null
3572	3287	null
3573	3288	null
3574	3289	null
3575	3290	null
3576	3291	null
3577	3292	null
3578	3293	null
3579	3294	null
3580	3295	null
3581	3296	null
3582	3297	null
3583	3298	null
3584	3299	null
3585	3300	null
3586	3301	null
3587	3302	null
3588	3303	null
3589	3304	null
3590	3305	null
3591	3306	null
3592	3307	null
3593	3308	null
3594	3309	null
3595	3310	null
3596	3311	null
3598	3312	null
3599	3313	null
3600	3314	null
3601	3315	null
3602	3316	null
3603	3317	null
3604	3318	null
3605	3319	null
3606	3320	null
3607	3321	null
3608	3322	null
3609	3323	null
3610	3324	null
3611	3325	null
3612	3326	null
3613	3327	null
3614	3328	null
3615	3329	null
3616	3330	null
3617	3331	null
3618	3332	null
3619	3333	null
3620	3334	null
3621	3335	null
3622	3336	null
3623	3337	null
3624	3338	null
3625	3339	null
3626	3340	null
3627	3341	null
3628	3342	null
3629	3343	null
3630	3344	null
3631	3345	null
3632	3346	null
3633	3347	null
3634	3348	null
3635	3349	null
3636	3350	null
3637	3351	null
3638	3352	null
3639	3353	null
3640	3354	null
3641	3355	null
3642	3356	null
3643	3357	null
3644	3358	null
3645	3359	null
3646	3360	null
3647	3361	null
3648	3362	null
3649	3363	null
3651	3364	null
3652	3365	null
3653	3366	null
3654	3367	null
3655	3368	null
3656	3369	null
3657	3370	null
3658	3371	null
3659	3372	null
3660	3373	null
3661	3374	null
3662	3375	null
3663	3376	null
3664	3377	null
3665	3378	null
3666	3379	null
3667	3380	null
3668	3381	null
3669	3382	null
3670	3383	null
3671	3384	null
3672	3385	null
3674	3386	null
3675	3387	null
3676	3388	null
3677	3389	null
3678	3390	null
3679	3391	null
3680	3392	null
3681	3393	null
3682	3394	null
3683	3395	null
3684	3396	null
3685	3397	null
3687	3398	null
3689	3399	null
3690	3400	null
3691	3401	null
3692	3402	null
3693	3403	null
3694	3404	null
3695	3405	null
3696	3406	null
3697	3407	null
3698	3408	null
3700	3409	null
3701	3410	null
3702	3411	null
3703	3412	null
3704	3413	null
3705	3414	null
3706	3415	null
3707	3416	null
3708	3417	null
3710	3418	null
3711	3419	null
3712	3420	null
3713	3421	null
3714	3422	null
3715	3423	null
3716	3424	null
3717	3425	null
3718	3426	null
3719	3427	null
3720	3428	null
3721	3429	null
3722	3430	null
3723	3431	null
3725	3432	null
3726	3433	null
3727	3434	null
3728	3435	null
3730	3436	null
3731	3437	null
3733	3438	null
3734	3439	null
3735	3440	null
3736	3441	null
3737	3442	null
3738	3443	null
3739	3444	null
3740	3445	null
3741	3446	null
3742	3447	null
3743	3448	null
3744	3449	null
3745	3450	null
3746	3451	null
3747	3452	null
3749	3453	null
3750	3454	null
3751	3455	null
3752	3456	null
3753	3457	null
3754	3458	null
3755	3459	null
3756	3460	null
3757	3461	null
3758	3462	null
3759	3463	null
3760	3464	null
3761	3465	null
3762	3466	null
3763	3467	null
3764	3468	null
3765	3469	null
3766	3470	null
3767	3471	null
3768	3472	null
3769	3473	null
3771	3474	null
3772	3475	null
3773	3476	null
3774	3477	null
3775	3478	null
3776	3479	null
3777	3480	null
3778	3481	null
3779	3482	null
3780	3483	null
3781	3484	null
3782	3485	null
3783	3486	null
3784	3487	null
3785	3488	null
3786	3489	null
3787	3490	null
3788	3491	null
3789	3492	null
3790	3493	null
3791	3494	null
3792	3495	null
3793	3496	null
3794	3497	null
3795	3498	null
3796	3499	null
3797	3500	null
3799	3501	null
3800	3502	null
3801	3503	null
3802	3504	null
3803	3505	null
3804	3506	null
3805	3507	null
3806	3508	null
3809	3509	null
3810	3510	null
3811	3511	null
3813	3512	null
3814	3513	null
3815	3514	null
3817	3515	null
3818	3516	null
3819	3517	null
3821	3518	null
3822	3519	null
3823	3520	null
3824	3521	null
3825	3522	null
3826	3523	null
3828	3524	null
3829	3525	null
3830	3526	null
3831	3527	null
3833	3528	null
3834	3529	null
3835	3530	null
3836	3531	null
3837	3532	null
3838	3533	null
3840	3534	null
3841	3535	null
3842	3536	null
3843	3537	null
3844	3538	null
3845	3539	null
3847	3540	null
3848	3541	null
3849	3542	null
3851	3543	null
3852	3544	null
3854	3545	null
3855	3546	null
3857	3547	null
3858	3548	null
3859	3549	null
3860	3550	null
3861	3551	null
3862	3552	null
3863	3553	null
3864	3554	null
3866	3555	null
3867	3556	null
3868	3557	null
3869	3558	null
3870	3559	null
3871	3560	null
3872	3561	null
3873	3562	null
3874	3563	null
3875	3564	null
3877	3565	null
3878	3566	null
3879	3567	null
3880	3568	null
3883	3569	null
3884	3570	null
3886	3571	null
3887	3572	null
3888	3573	null
3889	3574	null
3890	3575	null
3891	3576	null
3892	3577	null
3893	3578	null
3894	3579	null
3896	3580	null
3897	3581	null
3898	3582	null
3899	3583	null
3900	3584	null
3901	3585	null
3902	3586	null
3903	3587	null
3906	3588	null
3907	3589	null
3909	3590	null
3912	3591	null
3914	3592	null
3915	3593	null
3916	3594	null
3918	3595	null
3920	3596	null
3924	3597	null
3925	3598	null
3926	3599	null
3927	3600	null
3929	3601	null
3930	3602	null
3931	3603	null
3933	3604	null
3937	3605	null
3938	3606	null
3939	3607	null
3940	3608	null
3943	3609	null
3944	3610	null
3945	3611	null
3947	3612	null
3948	3613	null
3950	3614	null
3951	3615	null
3956	3616	null
3957	3617	null
3960	3618	null
3962	3619	null
3964	3620	null
3966	3621	null
3968	3622	null
3980	3623	null
3981	3624	null
3982	3625	null
3983	3626	null
3985	3627	null
3986	3628	null
3987	3629	null
3988	3630	null
3989	3631	null
3990	3632	null
3991	3633	null
3992	3634	null
3993	3635	null
3994	3636	null
3995	3637	null
3996	3638	null
3997	3639	null
3998	3640	null
3999	3641	null
4000	3642	null
4001	3643	null
4002	3644	null
4003	3645	null
4004	3646	null
4006	3647	null
4007	3648	null
4009	3649	null
4011	3650	null
4013	3651	null
4014	3652	null
4016	3653	null
4017	3654	null
4018	3655	null
4019	3656	null
4020	3657	null
4021	3658	null
4023	3659	null
4026	3660	null
4027	3661	null
4031	3662	null
11	3663	null
12	3664	null
15	3665	null
18	3666	null
37	3667	null
42	3668	null
43	3669	null
74	3670	null
114	3671	null
138	3672	null
157	3673	null
179	3674	null
183	3675	null
191	3676	null
205	3677	null
209	3678	null
210	3679	null
215	3680	null
235	3681	null
237	3682	null
240	3683	null
241	3684	null
247	3685	null
253	3686	null
255	3687	null
256	3688	null
264	3689	null
267	3690	null
270	3691	null
278	3692	null
279	3693	null
282	3694	null
283	3695	null
286	3696	null
287	3697	null
289	3698	null
292	3699	null
293	3700	null
294	3701	null
295	3702	null
296	3703	null
298	3704	null
307	3705	null
316	3706	null
317	3707	null
321	3708	null
327	3709	null
328	3710	null
332	3711	null
335	3712	null
336	3713	null
337	3714	null
338	3715	null
340	3716	null
341	3717	null
342	3718	null
343	3719	null
344	3720	null
345	3721	null
346	3722	null
347	3723	null
2814	3724	null
3003	3725	null
3290	3726	null
911	3727	null
918	3728	null
1096	3729	null
1119	3730	null
1145	3731	null
1206	3732	null
1208	3733	null
1224	3734	null
